timestamp	closed	open	lead_time	lead_time_sample	closed_issues
2011-05-28T15:51:57Z	0	1	0.0	nan	
2011-05-28T16:03:47Z	0	2	0.008217592592592592	nan	
2011-05-28T22:12:08Z	0	2	0.2640162037037037	0.2640162037037037	1
2011-05-29T20:34:45Z	1	2	1.196388888888889	nan	
2011-06-01T19:37:03Z	1	3	4.156319444444445	nan	
2011-06-01T19:47:00Z	1	4	4.1632291666666665	nan	
2011-06-01T20:03:25Z	1	5	4.17462962962963	nan	
2011-06-01T20:07:22Z	1	6	4.177372685185185	nan	
2011-06-01T20:08:53Z	1	7	4.178425925925926	nan	
2011-06-01T20:12:38Z	1	8	4.181030092592593	nan	
2011-06-01T20:19:46Z	1	9	4.185983796296297	nan	
2011-06-01T20:25:02Z	1	10	4.189641203703704	nan	
2011-06-01T20:31:33Z	1	11	4.194166666666667	nan	
2011-06-01T20:31:47Z	1	12	4.194328703703704	nan	
2011-06-01T22:31:35Z	1	13	4.277523148148148	nan	
2011-06-02T20:02:30Z	1	14	5.173993055555556	nan	
2011-06-03T21:08:37Z	1	14	6.219907407407407	1.0459143518518519	15
2011-06-05T20:59:44Z	2	14	8.205520833333333	nan	
2011-06-05T21:04:23Z	2	15	8.20875	nan	
2011-07-17T19:24:18Z	2	15	50.13924768518518	48.951076388888886	3
2011-07-21T21:50:08Z	3	14	53.05234953703704	50.074108796296294	6
2011-07-21T21:50:53Z	4	13	50.09293981481481	46.03552083333334	16
2011-07-21T21:50:54Z	5	12	50.08604166666667	46.03230324074074	17
2011-07-21T22:10:34Z	6	12	50.088298611111114	nan	
2011-07-23T21:39:59Z	6	12	52.067060185185184	1.978761574074074	18
2011-07-23T22:09:08Z	7	12	52.08456018518518	nan	
2011-07-24T21:01:04Z	7	12	53.03729166666667	0.9527314814814815	19
2011-07-26T09:24:20Z	8	12	54.552395833333335	nan	
2011-07-26T09:57:28Z	8	13	54.57540509259259	nan	
2011-07-27T12:29:45Z	8	14	55.681157407407404	nan	
2011-07-27T17:03:27Z	8	15	55.87122685185185	nan	
2011-07-28T15:30:22Z	8	15	56.80658564814815	2.2311805555555555	21
2011-08-01T20:04:03Z	9	14	60.99403935185185	6.444247685185185	20
2011-08-08T13:01:46Z	10	13	67.69583333333334	67.7033912037037	8
2011-09-03T18:27:27Z	11	13	93.9183449074074	nan	
2011-09-03T21:33:24Z	11	13	94.04747685185185	93.9595949074074	14
2011-09-03T23:25:54Z	12	13	94.1210763888889	nan	
2011-09-04T08:47:46Z	12	13	94.51126157407407	0.5974421296296296	24
2011-09-04T10:05:56Z	13	12	94.56538194444444	0.4444675925925926	25
2011-09-05T19:56:15Z	14	12	95.89212962962964	nan	
2011-09-06T21:18:10Z	14	12	96.9490162037037	101.21832175925925	2
2011-09-12T20:56:40Z	15	11	102.03761574074075	103.03057870370371	9
2011-09-19T14:00:12Z	16	11	105.7086574074074	nan	
2011-09-25T19:42:56Z	16	12	111.94666666666667	nan	
2011-10-09T21:12:12Z	16	13	126.00865740740741	nan	
2011-10-12T17:23:04Z	16	14	128.84953703703704	nan	
2011-10-12T17:33:39Z	16	14	128.85688657407408	0.007349537037037037	30
2011-10-12T20:25:19Z	17	13	128.97287037037037	2.96744212962963	29
2011-10-12T22:21:01Z	18	12	83.00725694444445	37.10053240740741	26
2011-10-19T22:41:44Z	19	11	88.02263888888889	140.0904050925926	12
2011-10-20T00:18:36Z	20	11	85.62101851851853	nan	
2011-10-20T07:58:28Z	20	12	85.94037037037037	nan	
2011-10-24T19:55:29Z	20	13	90.43829861111111	nan	
2011-10-29T20:46:35Z	20	14	95.47378472222222	nan	
2011-11-04T22:42:38Z	20	14	101.554375	11.116076388888889	33
2011-11-10T22:18:10Z	21	14	107.514375	nan	
2011-11-11T22:24:13Z	21	15	108.51857638888889	nan	
2011-12-06T20:40:27Z	21	16	133.4465162037037	nan	
2011-12-07T10:05:01Z	21	16	134.00524305555555	132.70942129629628	23
2011-12-07T10:07:22Z	22	15	132.9011226851852	0.5603587962962963	37
2011-12-14T23:54:37Z	23	15	140.2855324074074	nan	
2012-01-10T17:11:32Z	23	16	167.00561342592593	nan	
2012-01-13T14:12:35Z	23	16	169.8813425925926	2.8757291666666664	39
2012-01-16T20:41:38Z	24	16	135.09318287037038	nan	
2012-01-18T13:34:32Z	24	17	136.79658564814815	nan	
2012-01-18T23:36:45Z	24	17	137.21479166666666	90.9709375	31
2012-01-20T11:52:21Z	25	16	138.51836805555556	3.6324421296296294	40
2012-02-03T14:36:03Z	26	16	150.7776388888889	nan	
2012-02-03T23:22:12Z	26	16	151.14302083333334	247.13530092592592	7
2012-02-04T12:46:36Z	27	16	137.9488888888889	nan	
2012-02-04T22:30:20Z	27	16	138.35425925925927	1.329363425925926	42
2012-02-06T21:23:08Z	28	16	134.06958333333333	nan	
2012-02-06T22:20:34Z	28	16	134.10946759259258	0.03988425925925926	44
2012-02-17T00:24:32Z	29	16	130.1335648148148	nan	
2012-02-17T20:10:57Z	29	16	130.95746527777777	0.8239004629629629	45
2012-02-26T23:28:06Z	30	15	137.25349537037036	129.6455787037037	32
2012-03-02T10:00:15Z	31	15	134.4039236111111	nan	
2012-03-02T12:36:20Z	31	15	134.51231481481483	0.1083912037037037	46
2012-03-07T09:21:30Z	32	15	139.05766203703703	nan	
2012-03-07T22:41:56Z	32	15	139.61351851851853	0.5558564814814815	47
2012-03-12T13:02:01Z	33	15	139.71287037037038	nan	
2012-03-18T14:38:53Z	33	16	145.7801388888889	nan	
2012-03-19T12:47:31Z	33	16	146.7028009259259	0.9226620370370371	49
2012-03-21T13:16:57Z	34	16	143.68775462962964	nan	
2012-03-21T15:11:29Z	34	16	143.76729166666667	0.07953703703703703	50
2012-03-22T20:25:04Z	35	16	132.92145833333333	nan	
2012-03-25T20:15:46Z	35	17	135.915	nan	
2012-04-05T05:10:23Z	35	18	146.28626157407408	nan	
2012-04-07T00:07:59Z	35	19	148.07626157407407	nan	
2012-04-07T13:53:09Z	35	19	148.6492939814815	0.5730324074074075	54
2012-04-10T04:54:31Z	36	19	150.27104166666666	nan	
2012-04-10T05:38:34Z	36	19	150.30163194444444	0.03059027777777778	55
2012-04-10T06:05:46Z	37	19	125.39258101851851	nan	
2012-04-10T16:22:44Z	37	20	125.8210300925926	nan	
2012-04-12T16:41:52Z	37	21	127.83431712962962	nan	
2012-04-17T01:54:21Z	37	21	132.21798611111112	6.396956018518519	57
2012-04-17T01:55:49Z	38	21	124.08416666666666	nan	
2012-04-18T10:24:42Z	38	21	125.43755787037037	36.89075231481481	48
2012-04-28T20:36:40Z	39	21	109.14245370370371	nan	
2012-05-02T19:48:27Z	39	21	113.10896990740741	3.9665162037037036	60
2012-05-09T19:04:18Z	40	21	113.93240740740741	nan	
2012-05-09T21:09:47Z	40	21	114.0195486111111	0.0871412037037037	61
2012-05-10T14:59:24Z	41	20	113.05893518518519	30.370578703703703	56
2012-05-10T15:01:57Z	42	20	97.01798611111111	nan	
2012-05-11T07:08:21Z	42	21	97.68909722222222	nan	
2012-05-15T18:35:16Z	42	22	102.16612268518519	nan	
2012-05-15T19:07:38Z	42	22	102.18859953703704	0.022476851851851852	64
2012-05-15T21:13:09Z	43	22	101.35177083333333	nan	
2012-05-21T15:35:33Z	43	23	107.11732638888888	nan	
2012-05-22T07:32:14Z	43	23	107.78168981481481	159.31778935185184	38
2012-05-22T07:33:53Z	44	22	105.42413194444444	47.09965277777778	53
2012-05-24T12:30:57Z	45	22	97.50445601851852	nan	
2012-05-24T12:40:42Z	45	22	97.51122685185184	0.0067708333333333336	67
2012-05-25T10:55:16Z	46	22	84.03820601851852	nan	
2012-05-25T12:29:49Z	46	22	84.10386574074074	63.66996527777778	51
2012-05-25T13:29:24Z	47	21	79.17215277777778	3.9123958333333335	66
2012-06-11T11:35:55Z	48	21	90.94020833333333	nan	
2012-06-11T13:08:33Z	48	21	91.00453703703704	0.06432870370370371	69
2012-06-15T13:10:41Z	49	21	88.93875	nan	
2012-06-21T13:41:56Z	49	21	94.96045138888888	65.49035879629629	59
2012-06-22T01:47:07Z	50	21	92.52094907407407	nan	
2012-06-22T15:10:32Z	50	22	93.07887731481482	nan	
2012-06-22T23:24:56Z	50	23	93.42221064814815	nan	
2012-06-24T05:32:40Z	50	24	94.67758101851852	nan	
2012-06-24T10:01:36Z	50	24	94.86434027777777	1.4421296296296295	73
2012-06-24T10:26:03Z	51	23	93.5840162037037	0.20373842592592592	74
2012-06-27T11:11:33Z	52	23	93.62207175925926	nan	
2012-07-04T00:27:59Z	52	24	100.17515046296296	nan	
2012-07-19T06:27:16Z	52	25	115.42465277777778	nan	
2012-07-19T21:19:21Z	52	26	116.04415509259259	nan	
2012-07-24T11:54:48Z	52	27	120.65210648148148	nan	
2012-07-24T22:12:48Z	52	27	121.08127314814814	20.906122685185185	76
2012-07-26T10:50:49Z	53	27	112.23641203703704	nan	
2012-07-27T08:40:34Z	53	28	113.14596064814815	nan	
2012-08-02T20:52:15Z	53	29	119.65407407407407	nan	
2012-08-03T01:50:49Z	53	30	119.86141203703704	nan	
2012-08-03T07:42:28Z	53	30	120.10561342592592	0.2442013888888889	83
2012-08-15T16:46:22Z	54	30	130.69332175925925	nan	
2012-08-17T18:47:01Z	54	31	132.77710648148147	nan	
2012-08-17T20:28:58Z	54	31	132.84790509259258	0.07079861111111112	85
2012-09-06T20:00:38Z	55	30	149.6292476851852	44.33738425925926	79
2012-09-08T09:26:33Z	56	29	151.13943287037037	77.76112268518519	72
2012-09-13T12:49:44Z	57	29	155.85208333333333	nan	
2012-09-14T02:45:53Z	57	30	156.43274305555556	nan	
2012-09-14T07:45:24Z	57	30	156.64074074074074	0.2079976851851852	87
2012-09-24T23:14:53Z	58	30	165.27292824074075	nan	
2012-09-25T04:21:12Z	58	30	165.48564814814816	0.2127199074074074	88
2012-09-25T10:52:39Z	59	30	161.37280092592593	nan	
2012-10-02T12:54:56Z	59	31	168.4577199074074	nan	
2012-10-02T13:32:31Z	59	32	168.48381944444444	nan	
2012-10-03T03:22:16Z	59	33	169.0600347222222	nan	
2012-10-03T07:49:14Z	59	33	169.24542824074075	0.1853935185185185	92
2012-10-06T20:26:59Z	60	32	160.99327546296297	11.398842592592592	89
2012-10-06T21:02:52Z	61	31	150.08233796296295	71.51548611111112	81
2012-10-07T14:27:34Z	62	30	149.97612268518517	73.15052083333333	80
2012-10-08T14:40:32Z	63	29	150.31401620370372	80.72304398148148	78
2012-10-09T09:07:17Z	64	28	146.60556712962963	82.11112268518518	77
2012-10-09T19:26:10Z	65	27	146.92570601851853	197.96555555555557	52
2012-10-16T22:55:24Z	66	27	148.30545138888888	nan	
2012-10-16T23:16:22Z	66	27	148.32001157407407	503.11898148148146	11
2012-10-18T08:31:05Z	67	26	146.83342592592592	1.3997800925925925	93
2012-10-21T14:52:46Z	68	26	149.16493055555554	nan	
